start_lon,start_lat,start_district,end_lon,end_lat,end_district,velocity,line
20.9138575,52.2376044,Bemowo,20.9138599,52.2376062,Bemowo,0.0845660747157232,729
20.9695597,52.2032969,Ochota,20.9693621,52.203111,Ochota,7.401105344667617,154
20.8861707,52.195409,Ursus,20.8867396,52.1952034,Ursus,13.504076880849041,207
20.922307,52.1962472,Włochy,20.92231,52.1962486,Włochy,0.06608299027981432,N45
20.8968059,52.1871742,Ursus,20.8960882,52.1864454,Ursus,28.39905215028092,178
20.9204997,52.1972571,Włochy,20.920502,52.1972519,Włochy,0.179725934736182,178
20.962469,52.215668,Ochota,20.962471,52.215668,Ochota,0.044592955202206776,178
21.117679,52.2343534,Praga Południe,21.1176804,52.2343555,Praga Południe,0.0825455432255863,173
21.0084895,52.2108029,Mokotów,21.0091077,52.2109105,Mokotów,12.125818663374526,119
21.2336042,52.2163755,Wesoła,21.2317157,52.2164589,Wesoła,35.72074673816914,147
21.0527489,52.2503881,Praga Południe,21.0527422,52.2503912,Praga Południe,0.1715122998598031,146
21.1181609,52.234246,Praga Południe,21.1181604,52.2342367,Praga Południe,0.2865248966683494,702
21.2046291,52.1594334,Wawer,21.2046277,52.1594377,Wawer,0.14627465584066532,146
21.1618874,52.2243534,Wawer,21.16218,52.2235562,Wawer,29.735193788536524,N25
21.0880282,52.2256994,Praga Południe,21.0861416,52.2258905,Praga Południe,39.07388870941058,147
21.1632841,52.2093472,Wawer,21.1646066,52.2080192,Wawer,51.897369088834225,N22
21.1179274,52.2332201,Praga Południe,21.1179259,52.2332217,Praga Południe,0.06714088214044338,N21
21.1169241,52.2349172,Praga Południe,21.1168607,52.2349014,Praga Południe,1.5254917803611185,117
21.1506367,52.2388602,Wawer,21.1522771,52.2391797,Wawer,38.36040190613782,173
21.003956,52.229487,Śródmieście,21.003933,52.2294741,Śródmieście,0.6371975096564713,N72
21.1167369,52.2330659,Praga Południe,21.1167249,52.233073,Praga Południe,0.3718729722823034,146
21.1462199,52.2254704,Wawer,21.1465941,52.2258,Wawer,14.609861076411608,702
21.0523046,52.2502452,Praga Południe,21.0523154,52.2502549,Praga Południe,0.3915997543083018,147
21.11623,52.234478,Praga Południe,21.11623,52.234478,Praga Południe,0.0,146
21.1703317,52.2770552,Rembertów,21.1703337,52.2770534,Rembertów,0.07260671504390372,115
21.1161624,52.2332915,Praga Południe,21.1167091,52.2332247,Praga Południe,11.389384794439033,730
20.9830306,52.2681096,Żoliborz,20.981661,52.267747,Żoliborz,33.233248026194886,122
20.9297077,52.2236516,Wola,20.9297549,52.223586,Wola,2.207491606333212,197
20.9224552,52.196382,Włochy,20.922459,52.1963866,Włochy,0.17199956576309197,197
21.115404,52.239296,Praga Południe,21.116411,52.238865,Praga Południe,25.097102233479184,173
21.047169,52.26363,Praga Północ,21.047163,52.263638,Praga Północ,0.27105196903311457,122
20.9409832,52.2339879,Wola,20.9409969,52.2339932,Wola,0.36115061264083104,197
21.0425606,52.2664061,Praga Północ,21.0425672,52.2664057,Praga Północ,0.1353986426465869,123
21.046791,52.264568,Praga Północ,21.046545,52.264706,Praga Północ,6.812895283261543,197
20.945278,52.264256,Bielany,20.944735,52.263527,Bemowo,32.07124345252203,197
21.0037161,52.2295294,Śródmieście,21.0037234,52.2295199,Śródmieście,0.4203016943536225,N11
21.0453139,52.2649759,Praga Północ,21.0453234,52.2649614,Praga Północ,0.5211335027009512,156
21.046329,52.263832,Praga Północ,21.046284,52.26387,Praga Północ,1.5655458679927723,118
21.0235729,52.250006,Praga Północ,21.022087,52.249367,Praga Północ,44.50151435474908,N12
20.965313,52.271999,Żoliborz,20.966574,52.272827,Żoliborz,45.3062186989703,134
21.048885,52.340149,Białołęka,21.049906,52.340252,Białołęka,21.09084650458969,134
20.928783,52.264099,Bemowo,20.929291,52.264565,Bemowo,18.687253686733985,122
21.068205,52.129234,Ursynów,21.068201,52.129238,Ursynów,0.1878845405850904,N37
21.0046767,52.2392759,Śródmieście,21.0058532,52.238665,Śródmieście,31.51009570407229,Z31
21.043211,52.276897,Targówek,21.043026,52.276196,Targówek,28.424623281075736,120
21.046064,52.264496,Praga Północ,21.046053,52.264492,Praga Północ,0.3134707087245644,N46
21.0025662,52.2292279,Śródmieście,21.0025834,52.2292184,Śródmieście,0.47321756671962917,N46
21.043396,52.25843,Praga Północ,21.045065,52.259163,Praga Północ,41.943309728597434,123
21.0479272,52.264058,Praga Północ,21.047921,52.2640629,Praga Północ,0.19083505611767246,N11
21.0836187,52.2253197,Praga Południe,21.0836277,52.2252841,Praga Południe,1.2017173128508518,123
21.048344,52.324234,Białołęka,21.048693,52.32333,Białołęka,37.181037854792265,134
20.9247842,52.1967037,Włochy,20.9242179,52.1969473,Włochy,16.975301338311624,191
20.9306361,52.2253822,Wola,20.9296826,52.2251641,Wola,24.957476772320348,713
20.921963,52.1970433,Włochy,20.9219629,52.1970434,Włochy,0.004695157355782947,191
21.0841793,52.2483758,Praga Południe,21.084172,52.248336,Praga Południe,1.6032147517431548,188
20.9309853,52.2919869,Bielany,20.9308187,52.292282,Bielany,12.497322380944011,184
21.0200626,52.1967845,Mokotów,21.020984,52.1969301,Mokotów,23.34714457970864,172
20.9203656,52.1973384,Włochy,20.9203656,52.1973384,Włochy,0.0,191
20.913479,52.1990356,Włochy,20.9129593,52.1984485,Włochy,24.307274420843843,401
20.919123,52.1983,Włochy,20.919123,52.1983,Włochy,0.0,136
20.9200815,52.1974258,Włochy,20.9200812,52.1974257,Włochy,0.004409960875612814,136
20.9630961,52.215918,Ochota,20.9629741,52.2159537,Ochota,3.315921960149503,136
20.9218258,52.1961231,Włochy,20.9218257,52.1961231,Włochy,0.002453691618681596,191
20.9215719,52.196179,Włochy,20.9215719,52.196179,Włochy,0.0,105
20.9224121,52.1968703,Włochy,20.9223875,52.1968791,Włochy,0.69887155999983,184
21.0025341,52.2280448,Śródmieście,21.0012791,52.2277335,Śródmieście,33.199263299454124,517
20.8974338,52.2244048,Bemowo,20.8974319,52.2244067,Bemowo,0.08919298966112237,105
20.965315,52.247968,Wola,20.9653149,52.2479681,Wola,0.004693688369589644,136
21.0473945,52.2635392,Praga Północ,21.0473767,52.2635322,Praga Północ,0.43196632024771187,180
21.0426989,52.2497271,Praga Północ,21.0420386,52.2499167,Praga Północ,17.873603209526113,120
21.0479692,52.2644995,Praga Północ,21.0479559,52.2644944,Praga Północ,0.3845122955214071,N63
21.046108,52.259735,Praga Północ,21.045374,52.259415,Praga Północ,18.39997440470392,120
21.0655882,52.3245097,Białołęka,21.0642975,52.3248279,Białołęka,34.050327209488636,527
21.0474562,52.2647624,Praga Północ,21.0474499,52.2647507,Praga Północ,0.4482994143922045,112
21.013926,52.245106,Śródmieście,21.014111,52.244221,Śródmieście,32.46882608697827,116
21.0471507,52.2636909,Praga Północ,21.0471464,52.2636911,Praga Północ,0.08804337934747732,190
21.065695,52.312489,Białołęka,21.065693,52.312489,Białołęka,0.04449568944649193,132
21.001957,52.291565,Praga Północ,21.001228,52.292274,Praga Północ,27.939473575278942,509
21.003487,52.229462,Śródmieście,21.003487,52.229454,Śródmieście,0.2668678239411526,140
21.04266,52.27253,Targówek,21.0422,52.2717,Targówek,29.23639345306195,500
20.982904,52.281822,Żoliborz,20.980959,52.280907,Żoliborz,60.08709014460294,132
21.0477,52.2636,Praga Północ,21.0477,52.2636,Praga Północ,0.0,160
21.048794,52.206703,Mokotów,21.04855,52.207703,Mokotów,36.795629316868556,162
21.014393,52.274445,Praga Północ,21.015419,52.272766,Praga Północ,59.7961735289687,145
21.002762,52.229389,Śródmieście,21.002769,52.229382,Śródmieście,0.2347112111507096,N13
21.0181149,52.2365831,Śródmieście,21.0181012,52.2365869,Śródmieście,0.3072434193445134,503
21.046169,52.26236,Praga Północ,21.047327,52.262844,Praga Północ,34.355526200152404,511
21.017904,52.236643,Śródmieście,21.017904,52.236643,Śródmieście,0.0,128
21.014626,52.189072,Mokotów,21.013803,52.18906,Mokotów,20.202799378625578,519
20.992443,52.188812,Mokotów,20.992445,52.188824,Mokotów,0.48286308962308944,127
20.989836,52.222813,Ochota,20.989683,52.22171,Ochota,44.31240593175001,128
20.910049,52.194923,Ursus,20.911528,52.194183,Ursus,31.230659043093837,127
21.007065,52.228958,Śródmieście,21.005342,52.228626,Śródmieście,44.28714666812238,128
21.050879,52.145016,Ursynów,21.05088,52.145016,Ursynów,0.018896244845080082,503
21.003845,52.229553,Śródmieście,21.003845,52.229546,Śródmieście,0.1868074768224659,N43
20.973797,52.172874,Włochy,20.973436,52.172962,Włochy,9.536882299862679,175
20.92799,52.280209,Bielany,20.928703,52.280051,Bielany,9.285943371477174,116
21.1185039,52.2342937,Praga Południe,21.118511,52.234287,Praga Południe,0.31973449181466435,175
21.065153,52.233246,Praga Południe,21.066113,52.233341,Praga Południe,23.84098733703796,111
21.1171624,52.234846,Praga Południe,21.117163,52.23484,Praga Południe,0.24063103880340753,180
21.014797,52.242916,Śródmieście,21.015411,52.241982,Śródmieście,31.002743266971432,128
21.116623,52.234048,Praga Południe,21.116623,52.234048,Praga Południe,0.0,180
21.0157857,52.2414795,Śródmieście,21.0162884,52.2407364,Śródmieście,29.270563733031448,180
21.116421,52.233761,Praga Południe,21.116421,52.233761,Praga Południe,0.0,128
21.0643,52.1864,Mokotów,21.0634,52.1872,Mokotów,38.902684354353525,116
21.1160257,52.2340327,Praga Południe,21.1160215,52.2340332,Praga Południe,0.09535853958266703,111
21.024853,52.220657,Śródmieście,21.024986,52.220245,Śródmieście,16.81185548013733,180
21.080473,52.239502,Praga Południe,21.081055,52.24028,Praga Południe,31.141462885683683,158
21.126675,52.233253,Praga Południe,21.127325,52.233444,Praga Południe,12.624929958220045,111
20.973743,52.170597,Włochy,20.973751,52.170605,Włochy,0.3756736037752666,175
21.083843,52.168243,Wilanów,21.083849,52.168243,Wilanów,0.12276151695186832,116
20.986013,52.246471,Wola,20.986046,52.246494,Wola,0.9426877512297583,111
20.99025,52.264332,Żoliborz,20.991135,52.263393,Żoliborz,27.12092855310137,116
20.963577,52.275162,Bielany,20.964598,52.274437,Bielany,25.540038893374074,116
21.117279,52.234745,Praga Południe,21.117271,52.234741,Praga Południe,0.25318678288044666,116
21.1165469,52.2350284,Praga Południe,21.1166572,52.235181,Praga Południe,5.1387219407084554,116
21.1015916,52.242366,Praga Południe,21.1020166,52.2422232,Praga Południe,10.802411871136544,116
21.0246,52.2324,Śródmieście,21.032073,52.234123,Śródmieście,97.88188440159772,111
20.923391,52.204308,Włochy,20.923296,52.204109,Włochy,7.545391314962953,127
21.102459,52.222019,Praga Południe,21.102459,52.222008,Praga Południe,0.2752074434194202,111
21.0019439,52.2436977,Śródmieście,21.0017595,52.2438131,Śródmieście,6.462802701990909,111
21.046686,52.264359,Praga Północ,21.046713,52.264374,Praga Północ,0.812148442723673,175
21.04538,52.2657,Praga Północ,21.04538,52.2657,Praga Północ,0.0,116
21.047425,52.263373,Praga Północ,21.047425,52.263373,Praga Północ,0.0,111
21.04738,52.26366,Praga Północ,21.047377,52.263653,Praga Północ,0.2896901917331695,180
20.956867,52.260975,Żoliborz,20.956839,52.260983,Żoliborz,0.6309124501640765,180
21.026644,52.213108,Śródmieście,21.026617,52.2132,Śródmieście,2.8783423544789257,180
21.060572,52.189583,Mokotów,21.059551,52.19062,Mokotów,32.324531668182665,180
20.961744,52.216248,Ochota,20.96291,52.216682,Ochota,23.900409171029274,127
21.04501,52.265331,Praga Północ,21.044985,52.265324,Praga Północ,0.6122945851665269,503
21.011288,52.246662,Śródmieście,21.011955,52.246426,Śródmieście,18.880957166049686,518
21.002448,52.175229,Mokotów,21.001376,52.17506,Mokotów,13.585817193519054,317
20.922462,52.196121,Włochy,20.922474,52.196121,Włochy,0.24536917098926825,401
20.920404,52.196616,Włochy,20.920404,52.196616,Włochy,0.0,124
20.931135,52.167141,Włochy,20.932053,52.166859,Włochy,25.208450828404796,733
20.922565,52.19709,Włochy,20.92256,52.19709,Włochy,0.11152900986554783,414
20.944012,52.175831,Włochy,20.944202,52.17585,Włochy,3.9381223906827607,706
21.0112577,52.2299182,Śródmieście,21.0114612,52.2296149,Śródmieście,11.933095019326208,171
20.9214144,52.1963949,Włochy,20.9214152,52.1963969,Włochy,0.06869302197565404,186
20.9213292,52.1964326,Włochy,20.921324,52.1964304,Włochy,0.14093891392607324,713
20.922243,52.196011,Włochy,20.922245,52.196014,Włochy,0.12973043639301107,401
20.9220621,52.1967757,Włochy,20.9220576,52.1967687,Włochy,0.2509837436788423,401
20.880821,52.197041,Ursus,20.880836,52.197029,Ursus,0.4654994947829005,401
20.876921,52.203178,Ursus,20.874244,52.202241,Ursus,37.815848842496045,177
20.921789,52.196945,Włochy,20.921789,52.196957,Włochy,0.436692802928539,188
20.921671,52.196388,Włochy,20.921677,52.196388,Włochy,0.1472206181788605,148
20.92052,52.1971864,Włochy,20.920517,52.197182,Włochy,0.14684257557726643,703
20.942569,52.158751,Włochy,20.941566,52.15905,Włochy,13.69260828151252,124
20.8967962,52.2308884,Bemowo,20.8968052,52.2304546,Bemowo,14.472076024526926,105
20.922092,52.196873,Włochy,20.922096,52.196869,Włochy,0.15650540559989498,716
